edge,geodesic_distance_km,gh_distance_km,distance_diff_km,distance_pct_change,geodesic_time_min,gh_time_min,time_diff_min,time_pct_change
39049004000->39049003600,2.9879405966866543,2.9879405966866543,0.0,0.0,5.975881193373309,5.975881193373309,0.0,0.0
39049004000->39049005620,3.3014368593366097,3.3014368593366097,0.0,0.0,6.602873718673219,6.602873718673219,0.0,0.0
39049007820->39049007811,1.2759293996550654,1.2759293996550654,0.0,0.0,2.5518587993101307,2.5518587993101307,0.0,0.0
39049007820->39049001122,1.6467978379838057,1.6467978379838057,0.0,0.0,3.2935956759676115,3.2935956759676115,0.0,0.0
39049007820->39049000410,1.7171717144573946,1.7171717144573946,0.0,0.0,3.434343428914789,3.434343428914789,0.0,0.0
39049007820->39049000500,2.439963199440948,2.439963199440948,0.0,0.0,4.879926398881896,4.879926398881896,0.0,0.0
39049007820->39049006323,2.9700945048384253,2.9700945048384253,0.0,0.0,5.940189009676851,5.940189009676851,0.0,0.0
39049007820->39049000220,3.339762093623798,3.339762093623798,0.0,0.0,6.679524187247596,6.679524187247596,0.0,0.0
39049007820->39049000120,3.9728021339667925,3.9728021339667925,0.0,0.0,7.945604267933585,7.945604267933585,0.0,0.0
39049007820->39049000210,3.908990862544947,3.908990862544947,0.0,0.0,7.817981725089894,7.817981725089894,0.0,0.0
39049007820->39049000600,3.2633215992088167,3.2633215992088167,0.0,0.0,6.526643198417633,6.526643198417633,0.0,0.0
39049007820->39049007830,4.350559572468233,4.350559572468233,0.0,0.0,8.701119144936467,8.701119144936467,0.0,0.0
39049007820->39049006430,3.6446849600846054,3.6446849600846054,0.0,0.0,7.289369920169211,7.289369920169211,0.0,0.0
39049009323->39049009321,0.7115347545146178,0.7115347545146178,0.0,0.0,1.4230695090292356,1.4230695090292356,0.0,0.0
39049009323->39049009334,0.9573851957838644,0.9573851957838644,0.0,0.0,1.9147703915677288,1.9147703915677288,0.0,0.0
39049009323->39049009322,1.6529511664006047,1.6529511664006047,0.0,0.0,3.3059023328012094,3.3059023328012094,0.0,0.0
39049009323->39049009331,1.4405714399649676,1.4405714399649676,0.0,0.0,2.8811428799299352,2.8811428799299352,0.0,0.0
